record_identifier,county,prior_label_value,corrected_label_value,reason_for_correction,evidence_path,timestamp,qa_status
kern_20413408006_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_20418122000_prop_intel_dossier.md,Kern,"**APN**: 204-181-22-00-0 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 204-181-22-00-0 (ATN) / **Assessor APN**: 204-181-22 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20418122000_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20418122000_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_20422203003_prop_intel_dossier.md,Kern,"**APN**: 204-222-03-00-3 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 204-222-03-00-3 (ATN) / **Assessor APN**: 204-222-03 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20422203003_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20422203003_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_20428315003_prop_intel_dossier.md,Kern,"**APN**: 204-283-15-00-3 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 204-283-15-00-3 (ATN) / **Assessor APN**: 204-283-15 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20428315003_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20428315003_prop_intel_dossier.md,Kern,Lien Risk Tier: MEDIUM,Equity / Assessed-Value Indicator: MEDIUM (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_20429117008_prop_intel_dossier.md,Kern,"**APN**: 204-291-17-00-8 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 204-291-17-00-8 (ATN) / **Assessor APN**: 204-291-17 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20429117008_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20429117008_prop_intel_dossier.md,Kern,Lien Risk Tier: MEDIUM,Equity / Assessed-Value Indicator: MEDIUM (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_20430502004_prop_intel_dossier.md,Kern,"**APN**: 204-305-02-00-4 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 204-305-02-00-4 (ATN) / **Assessor APN**: 204-305-02 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20430502004_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20430502004_prop_intel_dossier.md,Kern,Lien Risk Tier: MEDIUM,Equity / Assessed-Value Indicator: MEDIUM (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_20431310006_prop_intel_dossier.md,Kern,"**APN**: 204-313-10-00-6 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 204-313-10-00-6 (ATN) / **Assessor APN**: 204-313-10 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20431310006_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20431310006_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_20431311009_prop_intel_dossier.md,Kern,"**APN**: 204-313-11-00-9 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 204-313-11-00-9 (ATN) / **Assessor APN**: 204-313-11 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20431311009_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20431311009_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_20431322001_prop_intel_dossier.md,Kern,"**APN**: 204-313-22-00-1 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 204-313-22-00-1 (ATN) / **Assessor APN**: 204-313-22 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20431322001_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20431322001_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_20434409000_prop_intel_dossier.md,Kern,"**APN**: 204-344-09-00-0 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 204-344-09-00-0 (ATN) / **Assessor APN**: 204-344-09 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20434409000_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20434409000_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_20434410002_prop_intel_dossier.md,Kern,"**APN**: 204-344-10-00-2 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 204-344-10-00-2 (ATN) / **Assessor APN**: 204-344-10 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20434410002_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20434410002_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_20434416000_prop_intel_dossier.md,Kern,"**APN**: 204-344-16-00-0 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 204-344-16-00-0 (ATN) / **Assessor APN**: 204-344-16 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20434416000_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20434416000_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_20435320007_prop_intel_dossier.md,Kern,"**APN**: 204-353-20-00-7 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 204-353-20-00-7 (ATN) / **Assessor APN**: 204-353-20 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20435320007_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_20435320007_prop_intel_dossier.md,Kern,Lien Risk Tier: MEDIUM,Equity / Assessed-Value Indicator: MEDIUM (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_20436115002_prop_intel_dossier.md,Kern,"**APN**: 204-361-15-00-2 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 204-361-15-00-2 (ATN) / **Assessor APN**: 204-361-15 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
